Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
5,25,2013,4.6,1,0,183094,2,4
8,9,2022,4.6,0,0,48034,3,1
2,19,2000,1.4,2,0,163136,4,1
9,21,2006,1.9,0,2,189664,4,1
7,16,2008,2.8,0,1,267054,2,3
2,12,2015,2.2,0,2,208862,4,4
0,22,2009,2.7,1,1,62039,3,2
4,8,2001,3.4,2,2,213010,5,3
5,11,2000,3.4,2,0,242435,4,1
2,19,2005,3.4,3,2,20180,5,2
3,13,2008,3.9,1,2,225838,5,3
8,9,2019,3.9,1,2,201968,2,4
0,3,2017,2.7,1,0,172248,3,2
2,18,2021,2.8,3,1,120822,5,1
2,19,2017,3.5,0,1,202844,2,4
2,12,2003,3.5,1,0,61700,2,4
0,2,2001,2.4,3,1,19036,3,3
8,7,2023,1.6,1,0,258800,3,2
3,15,2021,3.3,0,2,288662,3,4
1,0,2023,1.6,2,2,86669,2,3
2,12,2005,2.1,1,1,23508,3,2
7,16,2016,3.9,3,2,19868,3,4
9,17,2003,1.2,3,1,163611,5,4
4,8,2002,2.7,0,0,287023,2,3
2,12,2013,1.5,2,0,129450,4,5
4,8,2018,2.0,2,1,224940,5,1
3,15,2003,4.4,2,2,273359,5,2
0,3,2023,3.3,1,1,167226,3,5
3,14,2023,1.4,0,2,9651,5,4
5,11,2012,2.4,0,0,140285,4,2
0,3,2005,4.1,2,1,101857,4,3
1,29,2002,1.3,3,2,149130,3,4
2,19,2013,3.4,0,0,167054,3,2
1,0,2016,4.7,0,0,141532,5,1
7,10,2018,2.6,1,2,153610,5,4
3,14,2019,3.6,2,2,66083,2,3
4,6,2022,3.8,1,1,90870,3,5
5,11,2019,2.5,0,2,11732,5,3
3,13,2006,3.4,3,1,218600,5,2
7,10,2016,1.2,2,1,204143,3,1
4,4,2009,1.7,0,1,248458,4,1
8,9,2023,3.0,2,1,75435,3,3
0,22,2023,1.9,0,1,52679,5,3
0,3,2020,4.7,3,0,128780,2,5
2,12,2014,1.5,0,2,106718,5,1
7,16,2012,4.9,3,2,166952,2,1
3,13,2009,1.5,3,1,4339,5,4
1,29,2004,2.8,1,2,225396,3,3
4,8,2001,2.2,3,0,181057,2,3
5,11,2011,4.5,2,2,29887,3,2
6,26,2016,4.7,1,0,204160,5,1
1,1,2013,4.2,1,2,54813,4,5
5,11,2023,2.1,3,2,18796,2,4
9,27,2005,5.0,2,2,121448,5,3
0,3,2000,1.7,1,2,117433,5,3
1,29,2005,4.7,2,1,45664,2,5
1,0,2005,2.0,1,1,161604,4,5
0,3,2010,2.9,0,2,163878,4,2
9,17,2004,1.2,2,2,112247,2,4
6,20,2010,1.9,1,1,244535,4,1
2,18,2020,4.3,3,2,10842,2,2
3,15,2000,1.1,1,0,112301,5,4
7,10,2009,3.7,3,2,200342,4,5
7,10,2020,3.6,0,0,29521,3,5
9,27,2018,4.8,0,1,284370,3,5
8,7,2022,2.9,0,2,206424,2,3
2,19,2002,1.2,2,0,131811,5,2
4,8,2007,1.4,3,1,279031,5,3
2,18,2020,4.8,0,0,293448,3,5
9,17,2004,3.7,0,1,141069,2,2
5,28,2019,2.1,3,1,280632,3,1
8,7,2010,4.1,2,1,25999,5,1
9,21,2010,1.0,0,0,46005,2,4
5,11,2016,3.5,2,0,22926,2,2
4,4,2010,2.7,1,1,170924,4,1
2,12,2016,2.3,1,1,189903,3,3
3,15,2006,4.8,1,2,102424,4,3
9,21,2011,1.3,3,2,286934,4,5
3,14,2011,4.6,2,0,53106,3,5
7,16,2022,3.6,1,2,153964,2,2
5,25,2016,2.1,0,1,80179,4,2
3,13,2009,1.2,1,2,128204,5,3
0,3,2023,1.6,2,2,176562,2,3
6,24,2010,4.3,1,2,64193,4,2
2,18,2000,1.5,2,1,100575,4,3
8,9,2013,4.0,3,1,185606,4,2
0,3,2008,2.7,0,2,22414,5,4
7,16,2007,3.3,3,2,284495,2,5
2,19,2019,2.1,2,0,31024,2,4
0,2,2011,2.3,0,2,24620,2,4
2,18,2009,1.8,3,0,150497,3,4
4,6,2010,2.0,1,1,296296,4,1
6,20,2012,3.9,0,0,109956,5,5
0,3,2016,2.7,1,1,292450,3,2
8,23,2021,1.8,2,0,230631,2,3
6,26,2023,3.3,3,1,126671,3,5
0,3,2017,2.3,0,1,231788,4,5
4,6,2008,1.1,1,1,120058,4,2
9,17,2008,2.0,2,1,31438,2,2
4,8,2013,3.7,3,2,168222,2,3
3,14,2018,2.4,2,0,117840,5,3
5,28,2019,4.5,2,0,261055,5,1
2,19,2004,2.3,0,2,135181,5,2
9,17,2000,3.5,1,2,243409,2,5
1,1,2017,3.7,2,2,213273,4,4
4,8,2019,1.9,3,1,6120,4,5
9,21,2000,4.8,1,0,158249,2,2
1,29,2011,4.6,0,0,212129,3,1
5,11,2021,1.3,3,2,224450,4,5
8,9,2023,2.7,0,2,63462,5,2
3,15,2006,2.4,2,0,44027,2,3
4,4,2012,3.0,3,2,5277,3,4
8,9,2013,1.5,2,2,79587,4,3
4,8,2003,1.5,2,2,26126,2,1
4,6,2009,3.6,1,1,259386,4,2
5,11,2019,1.1,3,2,237889,4,4
9,27,2004,1.6,3,2,134151,2,4
4,4,2012,3.6,2,2,299818,2,1
7,5,2003,3.5,3,0,35466,2,3
6,24,2020,2.2,0,1,142392,5,1
2,18,2003,3.3,2,0,48225,2,4
7,5,2010,4.7,0,2,256100,3,2
5,11,2006,4.2,0,2,298164,4,2
3,15,2014,3.6,1,2,197080,5,1
4,6,2003,4.6,1,1,162129,2,2
1,0,2019,3.6,2,1,146344,2,2
2,18,2009,3.5,3,0,192593,5,4
5,28,2012,1.6,2,1,293903,4,2
3,15,2018,3.9,2,0,95603,3,5
3,14,2022,1.7,0,2,111291,2,2
2,18,2005,1.2,2,0,23847,2,5
0,22,2019,1.4,0,0,280967,2,3
7,5,2023,3.8,1,0,121773,2,5
0,3,2022,3.0,0,0,271324,5,3
5,25,2005,2.0,1,1,19651,2,3
0,22,2023,1.0,0,2,9186,2,4
4,4,2021,1.2,3,1,189585,2,4
5,11,2013,2.0,0,2,88275,2,4
0,2,2011,3.4,0,2,235373,2,1
6,24,2011,1.4,3,1,52300,4,2
9,27,2013,4.4,3,0,295496,4,3
7,10,2012,4.0,2,1,120075,3,2
6,26,2006,3.4,2,0,235574,2,4
6,20,2004,3.2,1,1,165135,3,3
9,21,2018,3.5,2,2,222042,5,1
5,28,2013,4.5,1,0,289405,2,1
6,20,2016,4.3,3,0,291964,2,4
2,19,2011,3.8,1,0,8371,3,2
5,28,2001,1.2,0,1,281172,3,4
3,13,2007,4.7,3,1,113957,5,4
6,26,2022,1.3,2,2,239136,2,4
2,12,2001,1.4,2,0,98192,4,4
1,1,2005,4.8,1,2,152453,4,2
6,24,2005,3.1,1,2,226621,4,2
1,1,2011,3.1,3,2,168566,2,5
0,3,2009,1.5,2,2,273621,4,2
2,18,2002,3.5,1,0,2288,3,5
6,20,2015,4.7,1,2,160208,2,3
0,2,2008,3.5,0,1,79861,4,1
8,7,2019,4.7,3,1,114139,5,4
6,20,2010,1.2,3,0,170847,4,4
1,1,2014,2.1,0,0,247483,4,4
1,0,2011,2.4,0,1,57160,2,2
7,5,2002,3.6,2,0,54815,3,5
3,15,2017,2.0,0,2,141608,5,4
3,14,2010,4.3,1,2,187428,5,4
9,27,2008,1.1,1,2,89304,3,3
2,19,2018,1.7,3,0,70260,5,4
8,9,2008,2.1,0,1,20238,5,3
8,23,2008,2.9,0,2,136788,2,1
3,15,2015,2.7,3,0,198182,2,1
4,4,2007,4.3,1,2,244059,4,2
7,16,2009,3.9,1,1,159229,3,2
4,6,2000,3.5,1,2,110492,2,4
3,14,2013,1.2,0,0,49409,4,4
6,24,2016,4.0,1,1,158371,5,5
7,10,2016,1.6,2,0,263320,3,5
2,18,2014,4.9,1,1,249726,5,3
3,13,2016,2.3,1,0,271311,2,4
5,25,2023,4.6,0,2,153793,4,3
8,9,2022,2.4,0,2,104599,2,5
8,23,2014,3.1,3,1,84681,2,3
2,19,2022,1.6,1,0,194358,4,1
6,26,2009,4.7,1,1,164625,5,1
6,24,2006,1.3,1,1,52771,5,5
4,4,2007,4.3,3,2,139243,4,4
6,20,2002,2.6,1,1,103919,2,3
4,4,2012,4.3,2,2,232650,2,5
4,6,2008,4.4,2,0,184529,2,4
4,8,2009,1.2,2,2,217591,5,5
6,20,2006,3.5,3,1,154437,2,4
9,21,2005,3.9,1,2,296359,5,1
9,21,2002,2.4,1,0,112015,4,5
7,16,2023,1.5,1,2,224051,2,2
1,0,2020,4.6,3,2,132791,4,3
1,1,2021,2.9,1,1,43345,5,5
7,5,2016,2.1,3,2,8126,4,3
9,27,2008,4.5,1,2,178837,3,4
1,1,2003,2.3,2,1,248419,3,2
8,23,2001,4.6,0,1,46583,4,2
2,18,2009,4.1,3,2,159746,4,5
6,24,2021,4.4,1,2,234683,5,3
2,18,2014,4.9,3,2,7575,3,1
2,12,2011,3.2,0,2,26067,3,2
4,6,2020,3.9,2,0,212657,4,4
6,20,2016,2.9,2,1,89062,4,4
3,15,2015,4.5,2,2,296388,5,5
7,10,2022,1.7,2,1,89383,4,1
0,2,2003,3.3,1,0,128001,2,5
3,14,2016,3.8,0,0,1669,5,4
9,17,2009,4.1,0,1,118189,5,3
7,5,2021,1.5,1,2,36361,3,2
8,9,2002,2.0,3,0,32519,2,5
6,24,2013,1.4,2,2,74527,3,5
5,11,2004,3.3,2,2,50875,2,1
9,21,2006,2.3,0,0,99250,3,5
6,24,2020,3.8,2,1,137014,4,3
8,9,2000,3.2,2,0,1424,5,2
4,4,2021,1.5,2,0,267269,2,1
1,0,2010,2.9,1,1,5937,2,1
3,15,2006,4.4,2,0,213796,4,4
7,10,2014,3.3,2,2,113081,2,4
3,15,2005,1.6,1,2,14853,3,3
7,5,2009,1.2,2,1,15053,3,4
5,25,2016,3.5,3,2,165270,4,3
8,23,2019,1.8,1,1,219160,2,5
6,24,2020,3.1,0,2,175803,5,4
3,13,2015,2.5,3,2,141037,2,2
8,9,2005,1.9,3,2,153255,3,2
0,22,2009,2.8,2,2,88059,3,4
4,4,2019,4.5,3,0,1711,3,3
1,29,2003,4.1,1,2,259753,4,5
6,20,2016,2.4,2,2,113841,2,2
6,20,2001,3.2,0,0,10989,3,3
3,14,2005,3.1,2,0,81003,5,2
2,12,2023,4.0,0,1,150209,4,3
0,2,2012,4.3,0,0,76005,2,1
7,16,2000,2.7,1,2,116677,2,2
9,17,2017,4.0,2,1,223606,5,4
6,20,2019,3.3,0,0,186490,5,1
0,2,2016,1.6,0,1,230431,4,5
4,6,2000,1.5,3,2,181545,4,4
6,26,2006,4.5,3,2,176305,2,3
8,7,2019,4.2,3,0,113614,3,5
6,26,2005,3.9,2,1,249050,3,2
6,20,2002,1.9,2,0,167617,4,4
3,13,2006,3.9,1,1,181025,2,2
8,9,2015,1.1,0,2,139145,5,3
7,16,2019,3.2,3,1,228821,2,1
2,19,2013,4.6,0,2,133018,5,1
4,6,2018,1.4,1,2,132394,5,3
8,23,2003,3.4,3,2,3533,3,2
6,24,2016,4.2,2,1,288473,4,3
5,28,2021,1.1,2,2,251430,5,5
1,29,2019,2.7,1,1,39275,3,4
8,7,2020,2.6,1,2,139858,4,4
2,12,2010,3.8,3,0,285401,2,2
4,8,2010,3.4,1,0,139584,3,1
7,10,2009,3.7,3,2,24132,3,1
5,28,2015,2.3,2,1,179292,4,3
4,8,2009,1.5,2,2,226058,4,4
3,14,2010,4.6,1,2,279587,5,4
2,18,2012,3.0,0,1,132867,3,4
6,26,2000,4.1,0,2,213800,5,4
8,7,2012,4.2,3,2,212641,5,3
3,14,2023,3.0,0,2,296982,2,5
3,14,2003,2.2,1,0,181478,3,2
2,12,2013,1.3,2,1,120114,4,2
5,25,2001,3.6,0,2,197945,4,5
2,12,2023,2.3,2,0,56104,4,3
9,21,2017,3.8,2,0,297508,5,4
6,20,2023,2.7,1,1,201672,3,4
1,1,2002,4.6,0,2,110524,3,2
8,9,2002,2.2,0,0,118575,2,1
1,0,2011,3.8,0,0,230321,5,1
9,17,2008,3.3,1,0,265865,3,4
7,5,2000,3.0,1,1,19128,3,1
0,22,2019,2.9,1,0,39310,3,1
3,14,2022,3.8,3,2,184018,2,1
8,9,2009,1.9,0,2,207922,2,1
4,4,2005,3.0,2,2,20410,4,5
1,29,2008,2.6,2,0,124257,3,4
9,21,2001,1.2,2,2,231784,3,2
0,22,2004,1.8,2,1,296742,2,4
9,27,2014,4.0,3,2,75337,4,1
8,23,2020,4.4,1,1,128014,5,2
7,5,2002,2.8,0,1,166969,2,5
5,11,2010,2.6,1,2,49036,3,4
6,26,2019,3.3,1,1,130376,2,2
0,2,2012,3.1,2,2,94118,3,1
6,26,2005,2.2,1,2,40085,5,4
4,4,2002,1.7,3,0,261866,3,3
4,6,2001,4.6,2,1,81932,3,4
7,16,2019,1.2,1,0,111383,5,2
9,17,2004,2.9,3,2,65347,3,2
8,7,2004,2.1,1,1,181247,5,2
4,4,2010,4.8,3,1,223801,4,2
1,1,2019,3.9,3,0,268188,4,4
9,27,2023,4.8,0,2,52021,2,5
3,14,2009,2.3,3,0,195204,2,5
2,12,2000,3.8,1,2,126129,4,4
9,21,2011,3.5,1,0,104861,3,2
4,6,2005,3.7,2,1,120799,2,2
0,3,2021,3.5,0,2,59699,3,3
9,21,2005,2.3,2,1,8332,5,2
4,8,2011,4.5,3,0,297338,4,3
4,6,2010,3.5,0,1,56557,4,4
0,22,2015,2.7,0,2,106562,3,1
9,17,2008,4.2,0,0,184721,3,3
7,5,2015,2.6,1,1,126604,3,1
1,0,2013,4.9,1,0,185547,3,2
6,24,2001,4.9,2,2,49981,5,4
6,20,2002,1.4,2,0,160394,3,2
6,26,2023,4.2,3,1,252286,4,4
3,15,2019,4.4,2,0,264775,4,2
2,19,2022,4.8,3,2,97890,2,2
1,29,2011,2.6,3,2,243572,5,1
2,19,2011,3.1,1,0,225747,3,2
8,7,2003,4.8,0,2,44756,4,5
2,18,2020,2.5,2,2,57518,2,3
0,3,2007,3.6,3,2,174326,5,3
7,10,2009,3.6,0,0,53762,3,4
0,22,2002,2.5,0,0,83937,5,1
3,14,2001,1.5,0,0,45344,5,5
5,11,2011,2.0,1,2,282627,5,2
8,7,2002,4.0,2,1,239428,5,1
0,2,2006,2.5,3,2,155630,2,2
9,21,2007,1.7,1,1,13151,3,3
1,0,2017,4.9,2,1,80026,2,1
0,22,2003,3.5,0,2,13919,3,4
8,23,2022,1.0,3,2,124573,3,2
6,20,2001,3.0,2,0,206883,3,5
9,21,2011,4.5,0,0,217628,2,5
1,29,2017,1.8,3,1,163677,3,5
9,17,2017,4.3,3,0,179528,2,5
9,17,2011,2.9,3,2,106916,2,1
6,20,2018,4.7,3,0,54454,2,2
7,10,2014,2.9,3,2,84788,5,3
6,20,2017,2.6,1,0,166170,2,1
8,23,2004,4.1,0,1,137027,2,5
5,25,2009,4.7,3,2,122862,4,2
0,3,2003,1.5,0,1,167768,5,2
0,22,2016,3.6,1,1,136826,4,3
1,0,2020,2.1,0,2,191301,3,1
3,15,2011,4.1,0,1,193635,5,3
0,3,2007,3.8,2,1,209796,5,2
7,16,2001,3.6,0,1,277678,2,4
8,23,2001,1.4,2,2,80016,5,4
8,7,2014,5.0,2,2,185806,5,3
2,19,2019,2.5,0,1,11001,4,3
6,26,2020,1.4,1,1,121880,2,3
5,11,2007,2.8,0,2,81687,3,1
1,29,2004,1.6,3,2,153548,3,5
3,15,2014,1.6,0,2,170677,2,3
8,23,2016,1.8,2,2,7976,2,2
6,26,2002,2.1,0,1,170511,5,1
7,5,2019,4.5,1,0,87765,4,5
6,24,2001,1.8,0,1,284979,2,5
7,10,2007,3.7,1,2,119462,2,3
1,0,2008,2.7,2,0,260076,3,1
1,1,2002,3.3,0,0,274790,2,2
1,1,2008,3.8,2,2,224616,4,4
7,5,2008,4.5,0,0,89078,3,5
5,28,2021,4.8,2,0,124636,5,1
7,5,2012,1.7,3,1,46963,5,2
0,3,2006,3.1,2,0,5762,5,4
2,18,2020,1.6,1,2,104932,3,1
2,18,2018,3.7,3,2,157181,5,2
4,4,2012,1.8,1,0,267150,4,5
4,8,2009,3.4,0,1,234001,3,3
8,7,2016,2.2,1,1,259242,2,5
8,7,2004,1.9,2,2,239455,4,1
6,20,2000,3.7,0,1,257344,2,4
6,20,2008,1.7,1,2,204474,4,3
5,11,2008,1.3,2,0,40014,3,4
6,20,2012,1.9,0,1,88215,3,3
9,17,2001,3.0,2,0,38726,2,2
3,15,2011,4.0,2,1,15786,2,5
1,1,2019,1.0,1,2,8275,3,2
4,4,2021,1.2,3,2,145536,3,4
1,0,2005,3.7,3,1,51258,2,4
0,2,2010,3.3,3,1,84742,4,5
9,21,2013,4.2,3,0,127524,3,5
5,25,2004,4.7,3,1,285148,5,5
1,0,2020,4.6,3,0,285151,4,1
6,24,2000,3.4,0,2,257427,3,3
9,17,2008,2.2,1,2,127373,3,1
0,22,2005,2.3,2,1,133166,2,5
9,27,2017,2.0,3,2,209159,4,4
8,7,2022,2.9,1,1,275243,5,1
5,11,2023,2.1,2,1,89918,3,1
6,24,2014,1.1,3,0,170507,2,3
5,11,2009,4.1,0,2,228873,2,3
9,17,2016,4.5,1,0,179925,5,4
0,22,2005,3.1,1,2,108490,5,1
1,1,2016,2.7,2,2,229813,3,2
8,23,2015,3.3,2,2,130966,2,5
1,29,2005,4.6,1,1,119856,3,4
7,10,2001,4.9,1,0,217570,3,2
0,2,2004,4.0,0,0,126911,5,3
6,24,2009,2.9,0,2,106781,3,2
3,13,2019,2.7,2,2,113132,2,4
4,8,2019,3.5,1,0,196409,5,1
0,3,2017,1.9,0,2,152772,2,2
1,29,2013,4.7,3,2,143073,5,5
1,29,2012,2.5,0,0,105611,3,2
8,7,2003,2.9,3,2,182498,4,4
2,12,2008,3.1,2,1,14689,5,4
7,16,2018,4.4,1,0,91226,3,4
2,19,2012,4.9,1,0,165196,5,5
5,11,2003,3.6,2,2,248432,2,1
3,14,2023,2.6,2,1,273840,4,1
5,28,2016,4.3,3,0,102569,5,5
4,6,2017,3.4,3,1,205937,4,1
1,1,2017,1.7,0,1,236316,3,5
7,5,2002,1.1,3,1,144038,4,5
9,27,2004,1.4,0,0,105124,3,5
1,1,2007,3.7,0,0,163981,3,2
5,28,2011,1.0,0,1,184645,3,3
9,27,2009,4.0,2,2,186118,5,1
9,17,2006,4.4,3,1,195636,5,5
4,4,2021,3.5,0,0,244748,5,5
4,8,2006,2.0,2,2,209270,5,1
2,18,2001,3.5,3,1,89104,2,5
5,28,2018,4.2,3,2,256480,5,5
8,7,2021,3.2,2,1,65769,2,1
2,18,2016,2.5,3,0,104238,3,1
2,12,2013,2.5,0,2,180517,4,5
9,17,2005,3.3,0,1,63696,2,1
2,12,2023,1.4,3,2,251150,5,1
0,22,2008,4.2,2,0,23797,4,4
5,11,2019,1.7,2,1,185557,2,1
7,5,2015,4.7,3,2,77848,2,3
6,24,2022,1.3,1,1,120586,3,1
9,27,2014,4.5,1,1,176610,5,5
5,28,2000,1.6,3,1,51098,4,2
5,11,2023,4.5,1,2,79478,4,4
1,0,2012,2.5,0,2,48350,5,3
3,15,2015,4.2,0,0,83408,4,3
1,1,2004,2.9,3,0,215282,4,3
8,9,2002,2.8,1,0,211794,4,4
1,1,2007,1.9,1,2,8147,3,1
1,0,2017,3.7,0,1,182293,2,4
5,25,2011,4.0,1,2,177856,3,3
9,17,2013,2.0,1,2,228406,4,2
6,20,2005,3.8,2,0,7995,3,4
6,20,2012,1.1,3,0,197244,5,5
1,29,2002,3.5,2,1,155339,5,4
8,23,2007,1.7,0,0,266065,2,2
7,5,2013,3.8,0,2,286873,5,1
8,9,2001,3.8,2,2,40935,4,5
5,25,2015,1.6,0,0,13888,4,4
0,2,2019,3.3,1,0,27571,4,3
4,6,2001,1.2,2,0,22996,2,1
7,16,2021,1.0,2,2,252052,3,3
6,24,2008,4.9,0,2,160271,2,2
5,28,2018,1.4,2,0,92010,2,5
7,5,2015,1.6,3,2,245031,4,1
6,20,2022,3.3,3,0,11758,5,1
2,19,2019,1.2,2,0,217110,4,1
1,1,2008,2.4,1,2,70871,4,4
6,26,2012,1.3,3,2,75977,3,5
1,29,2000,2.0,2,2,242282,2,3
9,27,2013,4.4,2,2,88847,4,5
1,1,2003,2.3,2,2,143584,5,2
2,12,2006,2.0,2,0,11585,5,4
3,15,2019,1.6,0,2,276274,2,3
7,5,2002,4.5,0,0,24369,5,1
7,5,2000,4.2,3,1,270079,5,2
7,16,2022,4.9,0,0,197564,3,2
4,4,2013,1.5,3,0,260162,4,1
5,28,2006,1.6,2,2,102680,4,4
6,26,2012,1.2,0,2,17005,3,1
3,14,2006,3.3,1,1,242693,5,3
1,1,2006,2.4,1,0,144613,4,2
1,29,2018,2.6,3,2,80745,3,1
0,2,2003,2.9,3,0,186608,3,4
5,25,2009,1.6,1,1,84518,5,5
9,27,2007,1.9,0,0,173998,2,3
2,19,2016,1.0,0,2,56441,2,3
4,4,2010,2.4,1,2,272383,3,4
6,26,2004,4.9,1,1,179026,4,1
8,9,2023,1.0,3,1,237737,5,5
3,15,2000,4.1,2,0,185108,2,5
1,29,2011,4.6,1,2,232629,3,2
9,27,2019,4.0,2,0,126676,3,3
7,10,2021,4.5,1,1,166297,4,1
9,21,2007,4.7,3,0,28420,3,4
2,18,2016,1.7,1,1,285078,3,2
0,2,2012,2.8,3,2,224164,2,4
1,1,2004,3.0,1,0,183618,2,5
2,12,2003,4.5,0,1,181368,2,4
2,12,2005,4.1,1,0,241387,3,5
8,7,2014,4.3,3,1,86943,2,3
8,9,2010,3.7,3,2,92415,4,5
8,7,2023,2.3,1,0,4398,5,5
1,1,2006,4.5,3,1,284826,2,4
2,18,2018,4.0,3,1,253702,3,4
6,24,2016,1.3,1,0,152889,2,3
7,10,2001,2.6,0,1,43761,5,5
9,17,2021,4.9,2,0,74795,4,3
3,13,2014,2.5,0,0,172033,4,2
6,26,2006,3.9,1,1,177274,2,1
4,8,2004,2.0,2,0,204272,3,4
9,21,2013,4.7,0,2,292493,3,4
9,17,2001,1.5,3,1,52251,2,1
3,14,2009,3.6,0,1,230976,5,3
2,18,2002,2.5,0,1,171498,3,4
0,3,2000,4.2,3,0,94834,5,2
7,10,2008,2.5,1,1,155908,2,2
0,22,2012,3.5,2,1,73754,3,4
2,12,2011,1.8,0,1,283202,5,3
2,12,2012,4.6,3,2,213619,4,5
1,0,2000,1.7,3,0,287222,5,1
2,18,2005,3.1,2,2,42542,2,4
7,16,2021,3.0,0,1,9696,3,3
7,16,2002,1.4,1,0,65373,3,4
8,23,2000,2.0,3,2,61667,3,5
8,23,2001,1.5,0,0,155289,4,2
4,8,2015,2.2,0,1,36391,2,4
2,12,2004,3.2,0,1,74664,4,4
4,4,2015,1.3,1,1,211781,4,2
2,18,2003,4.6,1,1,158500,4,2
2,19,2015,1.5,1,2,3559,5,3
6,24,2010,1.3,3,1,293296,3,5
3,14,2007,3.5,0,0,196570,3,3
6,26,2009,2.9,3,0,223777,4,3
6,24,2001,3.0,2,2,235767,5,4
6,20,2008,3.2,1,2,85397,2,3
3,14,2011,1.4,2,2,151995,3,1
8,9,2013,2.3,3,0,164717,4,3
7,16,2018,4.3,3,1,35492,2,2
1,29,2021,2.9,2,1,37097,2,2
6,26,2021,4.6,1,1,193017,5,5
4,6,2014,2.1,0,0,146199,5,2
9,21,2011,3.1,2,0,273272,2,5
3,14,2002,4.0,2,2,272351,3,3
6,20,2007,4.0,0,0,19581,5,4
3,15,2004,1.2,1,1,93645,3,3
3,14,2017,3.6,1,2,248268,2,5
9,21,2019,2.5,1,1,145875,2,3
3,14,2009,1.5,0,0,10496,2,1
0,3,2020,3.9,3,1,91415,5,3
4,8,2014,3.6,2,0,144755,5,2
6,26,2020,1.7,3,0,142997,5,2
7,16,2023,4.3,2,1,161994,5,3
7,16,2007,2.9,1,2,213587,4,1
1,0,2017,3.1,0,0,52990,4,3
3,14,2000,3.6,3,0,53225,2,4
4,8,2009,4.4,1,1,257373,2,3
5,25,2019,4.6,2,2,45408,4,3
2,12,2015,2.1,2,0,210354,3,5
5,25,2017,4.4,2,2,248658,5,4
8,9,2006,2.9,0,1,173496,2,2
1,29,2009,2.6,0,0,229343,2,2
6,24,2007,2.1,2,2,94648,5,2
8,23,2017,2.1,2,2,89465,2,4
0,3,2021,3.0,1,0,291722,5,5
5,11,2000,4.9,3,1,201255,5,3
7,10,2013,1.7,3,0,92490,3,3
9,21,2016,4.9,2,1,54089,2,5
4,4,2009,2.3,2,1,47964,4,1
3,14,2006,3.7,2,2,193331,4,3
9,27,2010,4.1,2,0,45971,2,5
9,17,2013,1.6,3,2,75338,4,3
5,28,2012,2.8,0,1,269946,2,3
8,7,2022,3.7,1,1,94565,4,5
7,5,2019,1.2,1,1,61485,2,1
6,24,2004,1.9,0,0,130458,3,3
8,9,2016,2.3,2,2,284065,2,5
0,3,2023,4.0,0,0,259337,5,3
3,15,2021,4.3,3,0,261682,4,2
7,5,2012,4.5,3,2,158137,5,1
9,17,2002,4.3,1,2,26436,2,3
8,9,2020,3.5,3,1,173012,2,3
2,19,2014,1.8,0,2,121799,2,4
0,2,2015,3.8,2,2,6344,3,1
2,18,2019,4.3,0,2,234580,2,3
4,4,2018,1.8,3,2,114519,5,5
9,27,2008,1.6,1,2,119362,4,4
9,21,2000,2.7,0,1,163675,2,4
8,9,2018,4.4,1,2,27278,3,5
6,24,2002,2.9,1,0,164637,5,2
7,16,2002,1.8,2,0,173099,2,5
8,23,2023,2.1,0,0,264695,3,3
6,20,2012,2.7,1,0,188249,3,4
8,7,2023,1.5,0,1,117049,2,5
9,17,2012,3.1,1,2,200782,2,1
8,9,2001,4.8,1,2,107723,2,3
1,1,2011,4.2,0,1,20334,2,1
0,3,2013,2.5,3,2,39545,4,4
8,7,2018,2.0,3,2,194008,5,4
9,21,2006,1.6,3,2,70731,4,2
3,14,2013,1.5,3,2,431,2,4
7,16,2018,1.3,1,2,268121,5,3
6,20,2001,3.7,3,1,227310,3,4
8,23,2006,4.1,2,2,114178,2,2
7,10,2021,1.2,0,0,57806,5,3
7,5,2011,1.8,0,2,213662,3,3
8,7,2002,1.5,3,0,23115,2,1
6,20,2001,1.2,1,2,122361,3,4
8,23,2007,1.3,1,0,284561,4,1
8,9,2021,2.1,0,1,34344,5,1
8,7,2019,4.8,3,1,142494,2,2
6,20,2016,2.2,1,2,198793,3,3
7,10,2006,4.1,0,2,117834,4,4
1,1,2017,1.0,1,1,241408,5,1
6,20,2006,1.9,0,0,8802,5,1
0,2,2017,4.2,3,0,165656,4,3
1,29,2014,4.9,0,0,12718,4,4
2,18,2009,3.1,0,1,137931,5,5
8,7,2017,4.8,0,1,77522,2,4
0,22,2015,3.1,3,0,249625,2,4
3,15,2010,1.4,1,0,290186,5,1
5,11,2021,4.9,0,1,139330,4,4
2,18,2009,3.0,3,0,100319,2,1
9,21,2023,2.7,1,2,92615,4,2
4,4,2002,2.5,1,0,119657,2,2
4,6,2007,4.2,2,0,89968,3,4
9,21,2017,3.2,2,0,102631,2,5
4,8,2004,1.4,0,0,197380,3,3
0,3,2013,3.7,1,2,142165,3,2
1,1,2015,3.7,3,2,93100,5,5
9,27,2012,1.1,3,0,226357,4,2
6,20,2013,3.0,2,1,254347,2,2
4,6,2012,2.5,1,1,199386,3,5
6,24,2014,3.6,1,0,218266,2,3
7,5,2007,4.4,3,2,38760,3,1
2,18,2012,4.0,2,1,224113,2,2
2,12,2004,2.6,2,2,234638,5,3
2,18,2021,3.7,0,0,132045,3,2
3,15,2022,3.7,1,0,207358,2,3
7,5,2022,3.1,1,2,263472,4,3
0,3,2017,2.6,3,0,280103,4,5
